0,"2044064996","Fri Jun 05 08:49:07 PDT 2009","NO_QUERY","apalermo427","Is in floridddaaaa. But its raining "
0,"1989116881","Mon Jun 01 00:24:02 PDT 2009","NO_QUERY","cgooley","the @gooddog ghosts hate me "
1,"1880830689","Fri May 22 02:39:31 PDT 2009","NO_QUERY","littlejohanna","@catharinamcfly Woop have a great time! Doing anything special with the hair?  I'm gonna be boring today and do some schoolwork =/"
1,"1962717505","Fri May 29 11:31:34 PDT 2009","NO_QUERY","PixelExecution","@Arrens later, bud - have a relaxing weekend - sounds like you need it. "
0,"2235215512","Fri Jun 19 00:41:31 PDT 2009","NO_QUERY","geargie","its 3:41...why the hell am i still awakeee.  "
0,"2012931897","Tue Jun 02 21:34:15 PDT 2009","NO_QUERY","missharris214","Had the best day ever...too bad it has to end "
0,"2322156474","Wed Jun 24 22:08:24 PDT 2009","NO_QUERY","heather_mae_day","I feel like crap. Can't breathe, people smoking aren't helping, and I don't want to be working.  bed NOOOW please."
1,"1989523448","Mon Jun 01 01:51:46 PDT 2009","NO_QUERY","A_JAMAL","almost off of work.....then bak home to my bed. "
1,"2032082391","Thu Jun 04 10:44:39 PDT 2009","NO_QUERY","catiexcupcake","im eating chicken nuggets.  soo happy tomorrow is the last day for band camp, at least for a while."
1,"1966466155","Fri May 29 17:49:08 PDT 2009","NO_QUERY","ash_g_88","just got done eating Los Bravos with @yadnum87!  now for a low key night at the apt... "
0,"1557494171","Sun Apr 19 04:27:18 PDT 2009","NO_QUERY","_shona","studying again.. swear to god this better all be worth it "
1,"1827922193","Sun May 17 11:43:31 PDT 2009","NO_QUERY","liamrichardsx","@matmusto whats a good electric acoustic guitar to buy? ide take your word over any review site ide really appreciate a reply thanks "
1,"1794867309","Thu May 14 06:43:01 PDT 2009","NO_QUERY","jasonmbader","Modern Warfare 2 Details leaked  http://is.gd/zo44 I can't wait!"
1,"2177264155","Mon Jun 15 05:47:05 PDT 2009","NO_QUERY","david973","@justin_dz Dammit, I missed it.  Happy birthday, sir.  "
0,"1676861749","Fri May 01 23:29:09 PDT 2009","NO_QUERY","ChathsD","doing a political story "
1,"2067527415","Sun Jun 07 12:30:12 PDT 2009","NO_QUERY","brittxojonas","On my break for a few more minutes then only two and a half hours left YAY lol  *~*bLaCk KeYs*~*"
0,"2018498857","Wed Jun 03 10:03:35 PDT 2009","NO_QUERY","Sarah_Jeffreys","I think somebody pressed my self destruct button "
1,"1974235850","Sat May 30 12:42:56 PDT 2009","NO_QUERY","surfchik4jesus","good morning everybodee!  finally turning in for a few.  looking fwd. to going to kahala mall for WFM chef demos http://tinyurl.com/cqpmgq"
0,"1990141698","Mon Jun 01 04:00:37 PDT 2009","NO_QUERY","endlessblush","@aussieboby i don't envy you driving all that time in Sydney traffic ..  .. you deserve a medal"
1,"1990499443","Mon Jun 01 05:01:55 PDT 2009","NO_QUERY","lamarmcarter","@Chold1 I am...just enjoying life after college "
1,"2051514049","Fri Jun 05 22:12:38 PDT 2009","NO_QUERY","caseydunks","on my way to nicolenas to get pretty  Hollywood ne1?"
1,"1932900272","Tue May 26 22:29:22 PDT 2009","NO_QUERY","erasplaza","another round please. "
0,"2302415301","Tue Jun 23 16:46:34 PDT 2009","NO_QUERY","ink_poisoned","just yanked the phone off my face, and it hurts like a by-atch "
1,"2063909667","Sun Jun 07 04:32:51 PDT 2009","NO_QUERY","APKiDD","making scones with mother.  sounds goofy. LOL"
1,"2014701254","Wed Jun 03 02:24:01 PDT 2009","NO_QUERY","allisonwundrlnd","@lonniehodge I would reply but I'm not sure what's going on... "
0,"2204243627","Wed Jun 17 01:42:12 PDT 2009","NO_QUERY","EclipsingMyself","Been contemplating re-piercing my belly button. The last one I had migrated out. It took a while, but had to remove it in the end.  "
0,"2196382363","Tue Jun 16 12:23:56 PDT 2009","NO_QUERY","valerie_swift","@shopmollyd oh dear so sorry to hear that happened to one of my cats so I know how upset you must all be "
1,"1961862605","Fri May 29 10:09:27 PDT 2009","NO_QUERY","OfficialCharice","any WHO LIKES PAKSIW!!!!! "
0,"2243134002","Fri Jun 19 13:03:58 PDT 2009","NO_QUERY","misssaralynn","@petewentz what you say is so sad "
0,"1676847096","Fri May 01 23:25:36 PDT 2009","NO_QUERY","dougsparksmusic","I banged my knee really bad....intense pain...haven't felt anything like this in a long time    Wish me luck and hope it goes away!"
0,"1963176613","Fri May 29 12:19:18 PDT 2009","NO_QUERY","kendrapearce","does not like ups much today... "
1,"2175395419","Mon Jun 15 00:52:10 PDT 2009","NO_QUERY","RebekahHarriman","Lots to do today but its lovely outside and I'm meeting a good friend for lunch too. A Happy day here in Leicester "
0,"2016266518","Wed Jun 03 06:28:36 PDT 2009","NO_QUERY","bler","I don't want to hate on @JewelStraite as I am a HUGE fan and she can do no wrong.  But her website is NOT what I expected...at all. "
1,"2003294412","Tue Jun 02 06:15:59 PDT 2009","NO_QUERY","cutestkidever","@RetailMinded @CitiesCheap Thanks, that was I was thinking, but I'd heard otherwise from other people. "
0,"1964802693","Fri May 29 14:49:56 PDT 2009","NO_QUERY","Kestrel1313","I think I may have frozen my butter by accident. "
0,"2237103601","Fri Jun 19 05:11:19 PDT 2009","NO_QUERY","ThomasShaped","@CFP_x It was such a stressful interview!  They asked odd questions. Still, will hopefully find out next week!"
0,"1676425017","Fri May 01 22:00:30 PDT 2009","NO_QUERY","tweetpet","@ANALOVESTITO  Clean Me!"
1,"2063261911","Sun Jun 07 01:58:01 PDT 2009","NO_QUERY","pencilpanda","And yes! I managed to say that in EXACTLY 140 symbols "
1,"1985661310","Sun May 31 17:32:04 PDT 2009","NO_QUERY","Ghailon","Lets play tennis grenade on bfheroes you know the name.. "
1,"2012273987","Tue Jun 02 20:21:49 PDT 2009","NO_QUERY","eqphoto","burning a million cds for work "
1,"1827762786","Sun May 17 11:23:42 PDT 2009","NO_QUERY","Juliya1","Just left starbucks with liya, brandon, AND nik "
1,"1827887762","Sun May 17 11:39:19 PDT 2009","NO_QUERY","Juicyy_Fruitt","@JustRod202 Extra late.. but good pick up "
0,"1755335800","Sun May 10 08:52:35 PDT 2009","NO_QUERY","DanLinzz","I'm going to postpone the english assignment .. AGAIN "
1,"1975503012","Sat May 30 15:17:43 PDT 2009","NO_QUERY","Shinybiscuit","@Vivmondo i is well good at music placement innit  should make cake movies for a living!"
1,"1964102241","Fri May 29 13:43:38 PDT 2009","NO_QUERY","chelseasms","@alysssaaisgreat I got my poster of him today.. i'ma kiss it til there's nothing left of it "
0,"2017064241","Wed Jun 03 07:48:11 PDT 2009","NO_QUERY","nickmason86","Loving that my SSD is 3x faster (read speeds) than my WD Raptor 10k - shame its Â£200 for just 62GB "
1,"2017576366","Wed Jun 03 08:36:55 PDT 2009","NO_QUERY","hotnizz","@Pearl Weellll you'll get to meet her anyway! Yay!!!  Lol yaaay for allowance! HAHA"
0,"2230772635","Thu Jun 18 17:35:01 PDT 2009","NO_QUERY","jasbir","summers of 2k9 - my worst vacations "
1,"2013239715","Tue Jun 02 22:12:58 PDT 2009","NO_QUERY","Hes_My_Life","My room is cold ahhhh well gnite world! "
0,"2056226979","Sat Jun 06 10:45:30 PDT 2009","NO_QUERY","adam19493","whos idea was it to have cereals 2009 20 miles down the road on the same day as exams? "
0,"1573130398","Mon Apr 20 23:50:35 PDT 2009","NO_QUERY","sgergely","imagimagefield_import module in drupal is not works for me  I'm sucking with it for two days now...any other mass image import in d6?"
0,"2052774917","Sat Jun 06 01:58:35 PDT 2009","NO_QUERY","PrincessMir","help  im gettin ready to go see britney tonight n find out TM dispatched the wrong date..the 3rd of june. So my tickets r worthless "
0,"1977435317","Sat May 30 20:58:29 PDT 2009","NO_QUERY","squint_squad21","@gailbarton I was watching Blood Money but Im all out of epi's now so no more! "
1,"1965468085","Fri May 29 15:58:33 PDT 2009","NO_QUERY","earth2tonya","@RyanSeacrest impressive typing skills on a treadmill at that speed.  Try 15 incline and see how you do "
0,"2014874651","Wed Jun 03 02:58:34 PDT 2009","NO_QUERY","alternageekorg","@ceedee75 me either!! cant find it on nkotb.com or the community videos  hopefully when i get in from work tonight someone may have posted"
0,"1881167827","Fri May 22 03:49:35 PDT 2009","NO_QUERY","janellemariee","just now falling asleep. been throwing up, awesome... nawt. "
0,"2051825004","Fri Jun 05 22:54:17 PDT 2009","NO_QUERY","takingnames","@jinnah I missed it.  The SC feed broke and never fixed itself so I had to switch to the Alaskan feed."
0,"1753670215","Sun May 10 02:49:21 PDT 2009","NO_QUERY","laurax4","Work!!!!  xo L"
0,"1793497916","Thu May 14 02:55:33 PDT 2009","NO_QUERY","Naoij","@Kogenre welcome in my world! I have some many passwords/pin numbers/WEP keys etc to remember that I actually don't!  what are you up to?"
0,"2221873845","Thu Jun 18 06:08:29 PDT 2009","NO_QUERY","BrianaGermata","is itchy now. "
1,"2065332377","Sun Jun 07 08:22:40 PDT 2009","NO_QUERY","caligirl247","Just came home from a birthday spend the night at a friends, I am tired "
1,"1965639211","Fri May 29 16:16:33 PDT 2009","NO_QUERY","AmberBembnister","up up and away with dennis and colleen opening night "
1,"1958084968","Fri May 29 02:36:33 PDT 2009","NO_QUERY","diana_jk","SLEEEEEEEEP TIME FOR ME  banquet was awesome, and boys appreciation turned out well  i &lt;3 ascn."
1,"2008026218","Tue Jun 02 13:30:38 PDT 2009","NO_QUERY","whoaohitskatie","i want chocolate!! i might go eat some rocky road ice cream "
1,"2180821256","Mon Jun 15 10:59:31 PDT 2009","NO_QUERY","Sinlow","im watching my boyfriend play Super Mario Galaxy!! lifes a joy "
0,"2225712340","Thu Jun 18 11:03:24 PDT 2009","NO_QUERY","andeezyROOLZ","@DearJannellynn Why don't you think you can go? "
0,"1978551661","Sat May 30 23:42:53 PDT 2009","NO_QUERY","David_Wilson","My 13 year old broke his arm last night at a B-day party. ER's at 1:00am are scary. Bummer. And he was to drum at church tomorrow. "
0,"1961545163","Fri May 29 09:40:07 PDT 2009","NO_QUERY","mrsashlux","@redhalo_pax That sucks. "
1,"1969652428","Sat May 30 00:44:51 PDT 2009","NO_QUERY","JacquieHines","@taylormaeblair and @frank235 are the best at the broken arm bubble. They are the best protectors. "
0,"2014971779","Wed Jun 03 03:17:35 PDT 2009","NO_QUERY","kit3bus","iPhone development becomes ugly. Different OS --&gt; different visualization/behaivor. Reminds me of web development for different browsers "
0,"1771160532","Mon May 11 23:23:40 PDT 2009","NO_QUERY","suhailjiwani","And i lost the competition  .....better luck (to me) next time!"
1,"1962662186","Fri May 29 11:25:06 PDT 2009","NO_QUERY","marlonluz","I'm going to San Francisco... See you... "
1,"1962204082","Fri May 29 10:41:06 PDT 2009","NO_QUERY","LadyDutchess","@KINGDINGALING_1 Let me fuck up this Hibachi &amp; I got u luv "
1,"1880965859","Fri May 22 03:07:47 PDT 2009","NO_QUERY","kiirrrssttyy","LOL http://bit.ly/154L3u  I can't help but wacth this a thousand times over and over again "
1,"1999142034","Mon Jun 01 19:42:47 PDT 2009","NO_QUERY","DateMeCT","@TxPrincess31 exactly. I love wine. It'll be a nice excuse to go out and drink some  How was ur day?"
0,"2195705620","Tue Jun 16 11:29:35 PDT 2009","NO_QUERY","letsdofunstuff","#fathersday how can I send my dad a #fathersday card if he doesn't have an address? "
0,"1795498228","Thu May 14 07:52:39 PDT 2009","NO_QUERY","ryanj08","@NewcastleGirl aww sorry to hear that... what exactly is it doing? "
0,"2046382562","Fri Jun 05 12:05:57 PDT 2009","NO_QUERY","CarltonPrest","@chrissanese Best game ever on the PS2. I still haven't beaten it yet; keep getting stuck "
0,"2046147555","Fri Jun 05 11:45:41 PDT 2009","NO_QUERY","Chris_Heinemann","@PeteCarroll Coach, as a NorCal SC man, we often don't hear everything happening down in SoCal. Thanks for tweet about Dannie...very sad "
1,"1676868894","Fri May 01 23:30:44 PDT 2009","NO_QUERY","petespencer","@lesley007 hey, a friend on my twitter reposted my follow friday, which included you  is there really time to stop and drink tea?"
1,"1963463156","Fri May 29 12:45:39 PDT 2009","NO_QUERY","fleurdeparadis","@coralreefdreams You're so welcome! Cool that it came up on google huh? "
1,"1558533139","Sun Apr 19 08:39:59 PDT 2009","NO_QUERY","CocoaGeek","@jeff_lamarche Bummer! Perfect justification for a Mac mini or iMac purchase to complement your laptop "
0,"2250590803","Sat Jun 20 00:56:28 PDT 2009","NO_QUERY","gemmalemma","Im also quite gutted Nadal pulled out of wimbledon. "
1,"1677076033","Sat May 02 00:21:19 PDT 2009","NO_QUERY","abledragon","@TextImps  You're very welcome - glad you found a site you like..!  Cheers, Martin."
0,"2249971517","Fri Jun 19 23:24:35 PDT 2009","NO_QUERY","valvacious","@kerilove I'm there girl unless my sister books Cancun on that day  we're still lookin into it! but thanks so much for tonight&lt;333"
0,"1967364107","Fri May 29 19:26:44 PDT 2009","NO_QUERY","GabbyRose13","@AToshach I'm headed straight up  It's SUCH a long drive as is...I'm sorry! Perhaps on the way back?? I'll let you know!"
0,"1835819702","Mon May 18 06:49:04 PDT 2009","NO_QUERY","taralou88","@carryfiasco Tis sad isn't it?  I'm hoping they might process the refund after tonight."
1,"2050244641","Fri Jun 05 18:19:34 PDT 2009","NO_QUERY","AmericaGuzman","is sipping on vino in downtown Kalamazoo "
1,"2054035751","Sat Jun 06 06:23:27 PDT 2009","NO_QUERY","inaje","Ga jd ke ambas @ dinner time waktunya mepet so next time aja deh  malem mingguan di kantor (for the last 2 weeks).... "
1,"1827542570","Sun May 17 10:56:01 PDT 2009","NO_QUERY","Raignebow","&quot;it's funny when you're coming in first, but you hope that you're last.  You just hope that it lasts...&quot; --Drizzy "
0,"2228560463","Thu Jun 18 14:35:40 PDT 2009","NO_QUERY","helloskeleton","@allweseeisair Rachel, hurry! Come back! I'm bored "
0,"1999342638","Mon Jun 01 20:03:14 PDT 2009","NO_QUERY","loveviv","Weird achiness and fever "
0,"1968124984","Fri May 29 20:48:23 PDT 2009","NO_QUERY","mallycakes","My drink knocked over in the pool "
1,"2063785265","Sun Jun 07 04:03:58 PDT 2009","NO_QUERY","mk1993","it feels like a saturday night. "
1,"1956512779","Thu May 28 22:02:26 PDT 2009","NO_QUERY","SarraFoggarty","is quitting smoking as of right now. I will need all of your help to make sure it sticks this time  http://plurk.com/p/wx3i5"
0,"2059527345","Sat Jun 06 17:06:42 PDT 2009","NO_QUERY","Karyne_20","youtube is very bad "
0,"2176093900","Mon Jun 15 02:53:53 PDT 2009","NO_QUERY","tinyminds","another lovely monday 'cept little cat clingy and crying did not want to go to nursery. dunno what's up with the little critter at the mo "
0,"1968476306","Fri May 29 21:31:03 PDT 2009","NO_QUERY","KnoffspringMama","got myself a case of mastitis.  NOT fun "
1,"2063653939","Sun Jun 07 03:32:36 PDT 2009","NO_QUERY","geenniiiii","Ain't no prom queen -- but who the fuck cares?! I have a damn good time "
1,"1835821264","Mon May 18 06:49:16 PDT 2009","NO_QUERY","Tleaving","@ktdeeds I need to try peeling off some of that wall paper tonight. "
1,"1979343133","Sun May 31 02:38:16 PDT 2009","NO_QUERY","HolyClarenceFC","Holy Cow! At a BBQ...http://www.twitpic.com/photos/holycowfc "
1,"1564333627","Mon Apr 20 02:58:39 PDT 2009","NO_QUERY","gem_heaven","@tgrburningbrite  ohhh Freya no I didn't ~ sorry been sooo busy but back to normal now  Email me again "
1,"2018732165","Wed Jun 03 10:25:31 PDT 2009","NO_QUERY","carlincomm","Not to leave out all the posers over on MySpace (ducking now!) myspace.com/carlincomm Yeah mostly I ignore MySpace, go figure "
0,"1967163037","Fri May 29 19:05:11 PDT 2009","NO_QUERY","CASSANDRA101X","@laurenpetrow Oh. My. God. That sounds amazing! I wanna do the same! But I don't have a snuggie "
0,"1685354932","Sun May 03 00:02:08 PDT 2009","NO_QUERY","vivhienne","Still doing the research  i wana sleep now "
1,"1677943331","Sat May 02 04:47:35 PDT 2009","NO_QUERY","LaurenFisher","@primaryposition noted, will do my best and let you know how I get on "
1,"1961656844","Fri May 29 09:50:33 PDT 2009","NO_QUERY","angelajames","@recipe4romance Thank you "
1,"1565230072","Mon Apr 20 06:14:34 PDT 2009","NO_QUERY","SavannahDarling","@crusaderz4life HAHAHA yeah you've got one hell of a head start! lucky you! "
0,"1997043813","Mon Jun 01 16:09:08 PDT 2009","NO_QUERY","Ashyd19","GO AWAY WISDOM TEETH!! "
1,"1827219722","Sun May 17 10:14:48 PDT 2009","NO_QUERY","kITAkATTmONROE","@GrizCalhoun !!!!!!!!!!!!!!!!!!!!!!!!!! I miss u to love!!! dc chillin md chillin "
1,"1881283173","Fri May 22 04:11:47 PDT 2009","NO_QUERY","marketingveep","Wondering if my bro-in-law will notice if I give him my mini van instead of the groovy convert mustang he let us drive last night. &lt;hmmm&gt; "
1,"1962678574","Fri May 29 11:27:01 PDT 2009","NO_QUERY","bigenya","@taytaybulls So, so sinful  @bodiecruz I just realized that there really is such a thing as *too much* ice cream   #Sebastians"
1,"1996823562","Mon Jun 01 15:45:22 PDT 2009","NO_QUERY","JDanaa","and, just imagine, half the world TVO-ed it, so she'll be getting drowned on for years! hah i love you Kristen Nicole Stewart "
1,"2051373921","Fri Jun 05 21:50:28 PDT 2009","NO_QUERY","shin_hello","GOOD MORNING  EVEN IT&quot;S 1:30 PM ! I AM ON HOLLIDAYYYY"
0,"1695885780","Mon May 04 07:09:44 PDT 2009","NO_QUERY","CVickie","went out to pay bills and get grocies and got soaked "
0,"2244619229","Fri Jun 19 14:59:26 PDT 2009","NO_QUERY","FreckleCookie","I missith my Keithington.  I shalt not be happy until he returniths :,("
0,"1976578588","Sat May 30 18:29:38 PDT 2009","NO_QUERY","rainbeauxx","@rlara59  it's ok u can say it. Burnt ass shit! Nope. I can't even finish it. "
0,"2054485080","Sat Jun 06 07:27:22 PDT 2009","NO_QUERY","economysizegeek","@mike_chavez pretty busy - sign for kolaches was lying "
0,"1880100231","Fri May 22 00:05:58 PDT 2009","NO_QUERY","lachlanhardy","@whalec I'm already up to 13.9Gb... Mind you, I was 28.6 until iTunes ate half my music "
0,"2176304894","Mon Jun 15 03:30:16 PDT 2009","NO_QUERY","Aravindan","Parkingstan will be costlier. Last they charged 1.5 billion "
0,"2218036112","Wed Jun 17 21:46:55 PDT 2009","NO_QUERY","JessTheBestest","Ouchhh.. Ever pull a hair thinking it was a loose hair but it was still attached to your head. It hurts. "
0,"2001058125","Mon Jun 01 23:43:11 PDT 2009","NO_QUERY","NickiLuvzYa","I really wish that everyone would just be nice.     Shout out to Carlieeee And Kels-bum."
1,"1685539250","Sun May 03 00:51:10 PDT 2009","NO_QUERY","poppyscorner","@BuddyThePuggy u r right!!!!! i'll try to make one today  though poppy's been to the hairdresser and her hair is TOO short!!!! "
0,"2285294568","Mon Jun 22 14:57:11 PDT 2009","NO_QUERY","annasaccone","i started writing recipes into a notebook, now i've gotten lazy and i have 1 and a half recipes written in...it looks silly "
1,"1753117359","Sun May 10 00:12:00 PDT 2009","NO_QUERY","ankurgupta","@LimeIce Ferns n petals (fnp.in) should help you accomplish that task "
1,"1469874027","Tue Apr 07 07:40:24 PDT 2009","NO_QUERY","gabs","This poor lady has lost here dog http://seohome.co.uk/noname.jpg "
0,"2069513039","Sun Jun 07 16:00:56 PDT 2009","NO_QUERY","Eternity87","@LarcenyGP  come early"
0,"1967505433","Fri May 29 19:42:17 PDT 2009","NO_QUERY","nkotb5renee","back from shopping, did not find ANY shoes in my size. geezz life sucks when it comes to shoe sizes "
1,"2014089668","Wed Jun 03 00:25:44 PDT 2009","NO_QUERY","henrik_loevborg","@mentalizer you're in railsinside  http://bit.ly/vXq3p"
1,"1985101142","Sun May 31 16:26:00 PDT 2009","NO_QUERY","riahroskie","movie with the boy "
0,"2202076723","Tue Jun 16 21:12:17 PDT 2009","NO_QUERY","noiseproblem","@sheabutterball my phone is broken. "
1,"2058382194","Sat Jun 06 14:49:46 PDT 2009","NO_QUERY","ToriiHarris","i'm alive  but sick. D: really really really sick. D:"
1,"2001973750","Tue Jun 02 02:42:56 PDT 2009","NO_QUERY","MzCherrieBaby","#goodsex: will have you hela sore the next day... "
1,"1976777117","Sat May 30 19:02:24 PDT 2009","NO_QUERY","gstarbeat","@csiriano ur in LA?! Come to my cancer benefit Monday June 1st @ Cinespace! Let me know. Awesome event! Lots of press. www.art4lifeca.com "
0,"2180927893","Mon Jun 15 11:07:54 PDT 2009","NO_QUERY","petewentzfan767","got really sunburnt  ouch"
1,"1978105020","Sat May 30 22:27:17 PDT 2009","NO_QUERY","Wolverielle","@ElizaPatricia True Lies is on tv...again  i just realized i've been watching ur work since i was a little girl! age 4! lol awesome job"
1,"1828075304","Sun May 17 12:02:15 PDT 2009","NO_QUERY","chandraaaaaaa","@mandiilizz douchebag is just bad enough not to vulgar like the crumbs under nancy's table&lt;3 come over and watch true blood prease "
1,"1833376496","Sun May 17 23:05:44 PDT 2009","NO_QUERY","jnk","new bike [frame] ready. Spent my sunder PM to build it up. Looking forward to ride it next Thursday ! cannot wait "
1,"1977392394","Sat May 30 20:53:27 PDT 2009","NO_QUERY","RayleneOrnelas","@Michelle__2011 I got red streaks in my hair!!!! "
0,"1825475486","Sun May 17 05:50:05 PDT 2009","NO_QUERY","Crizlybear","ive gotta go to sleep now  cos school ewww. i think i have my half yearlies this week"
0,"2327807622","Thu Jun 25 08:48:40 PDT 2009","NO_QUERY","aimlw","@shaun__smith you were so amazing in birmingham yesterday! you waved to us;) i really want to go again next week in brum but its sold out "
0,"1990366822","Mon Jun 01 04:40:24 PDT 2009","NO_QUERY","BigAssBadger","@ladybug8320 meh, bit sulky, got to go to work in 5mins  But can't complain, had lovely weekend :0) Your good self?"
0,"1565837864","Mon Apr 20 07:39:47 PDT 2009","NO_QUERY","krissybuse","is already feeling the stress of this week "
0,"2204634774","Wed Jun 17 02:44:08 PDT 2009","NO_QUERY","alexiswestphal","Ugh, It's So Freak'n Hot In My Room. I Can't Sleep  Whatever. I Guess I'll Keep Trying. Goodnight Twitter World &lt;333  [[ILYD]]"
1,"2062435896","Sat Jun 06 23:13:34 PDT 2009","NO_QUERY","Hal610","@caitkitt In my experience with ambien, that hasn't happened!  It would be a good time to say Goodnight though!!   Works really well 4 me."
0,"1883508106","Fri May 22 08:39:44 PDT 2009","NO_QUERY","mamaphan","@4boys4now She can't respond to tweets from her phone. "
1,"2062188231","Sat Jun 06 22:33:21 PDT 2009","NO_QUERY","sarahVanD","@KAtieE_a LOSER "
1,"1969898193","Sat May 30 01:38:55 PDT 2009","NO_QUERY","MrBenzedrine","@wentzhol Jersey's cool "
0,"2068669155","Sun Jun 07 14:29:15 PDT 2009","NO_QUERY","kellyamanda9","Don't you hate it when your starving and everyone at your table got their food already and are eating it haha "
0,"2282988890","Mon Jun 22 12:03:45 PDT 2009","NO_QUERY","paOlaaHernandez","trissthee!!! "
1,"1831960457","Sun May 17 19:51:51 PDT 2009","NO_QUERY","CherylH77","@MoocherGirl  @TraceyMmm I quite like Southbank "
1,"1982700590","Sun May 31 11:43:51 PDT 2009","NO_QUERY","D_RacerChic","Imagine playing RIDEMAKERZ in gaming consoles: Nintendo DSi or Sony PSP?  Join the Discussion @http://bit.ly/11RDst"
1,"2063078632","Sun Jun 07 01:17:32 PDT 2009","NO_QUERY","Andreafancinell","@mmatula58 to see my messages to him, plus I toned down how many tweets I sent him lol, but its gr8 for all the fans. "
0,"2205000617","Wed Jun 17 03:41:41 PDT 2009","NO_QUERY","Anikainlondon","@ohgodohgod I don't think I can, I'm not registered with a doctors in London. Boooo "
1,"2184393247","Mon Jun 15 15:50:41 PDT 2009","NO_QUERY","kelseyleedotcom","landed  weeee're BAAAACK ((dundundunnn)) high five for tri!"
0,"2296927521","Tue Jun 23 09:48:32 PDT 2009","NO_QUERY","justine_hughes","@svnk1 sounds awful! "
